first_name,last_name,email,phone,date_of_birth,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Christina,Lee,nandrade@example.com,(601)719-0309x78850,1979-11-15,Jersey,2022-07-14,2025-04-12 23:17:38,43.572982289040205,39039.78368946402,Silver,Clothing,False,False
William,Moore,joseph29@example.net,(642)539-7705x245,1957-07-16,Croatia,2025-06-24,2025-04-12 16:55:18,59.440792124610546,3454.455188235421,Platinum,Beauty,False,False
Nichole,Martinez,rmartin@example.org,4127487878,1949-06-26,Albania,2024-05-24,2025-02-05 06:23:22,56.206312028736306,31471.510427905672,Bronze,Beauty,True,False
Charles,Fuller,anthony45@example.com,924.957.5357x1573,1969-03-28,Iraq,2023-09-13,2025-03-06 06:37:15,20.72378996782383,46022.09353339732,Gold,Books,True,False
Brittany,Adams,johnhernandez@example.org,(573)536-9225x3344,1952-11-06,United Arab Emirates,2023-05-24,2024-10-25 04:59:49,26.11600246755227,23259.104047475368,Silver,Books,True,False
Rachel,Fletcher,efrey@example.org,+1-988-866-7841x170,1971-12-15,Timor-Leste,2024-11-21,2025-02-10 09:14:20,91.35202002474047,25134.185511874515,Bronze,Sports,True,False
Eric,Morrow,cindyhines@example.net,301.261.1809x69211,1998-08-08,Chad,2023-11-12,2025-06-03 07:10:37,73.47441850467237,11582.483711181852,Gold,Electronics,False,False
Tracey,Fischer,kevinphillips@example.net,+1-268-745-7773x861,1973-12-21,British Virgin Islands,2024-05-14,2025-04-22 01:09:35,45.50764452251162,26580.10386550414,Bronze,Food & Beverage,False,False
Christopher,Norris,edward24@example.org,240.754.0342x69909,1987-07-07,Somalia,2022-07-14,2025-04-23 00:38:52,41.93632112447459,48907.740142234914,Gold,Books,False,True
Ronald,Clark,lindsey68@example.net,5408488055,1987-01-14,Peru,2023-06-22,2025-01-01 06:39:50,73.02513544220113,39536.725850231895,Platinum,Clothing,True,True
Brian,Lee,manuelpope@example.net,001-289-785-9703x9956,1946-11-25,Norway,2022-05-02,2025-07-13 17:25:38,15.046868483001923,18764.226120286712,Bronze,Sports,False,False
Tara,Powers,qwilson@example.net,(619)671-2855,1978-01-05,Ethiopia,2025-04-29,2025-01-02 05:30:37,81.10361240985988,18252.73865282732,Platinum,Books,True,True
Steven,Vasquez,beckerapril@example.net,(446)637-1763x331,1968-08-07,Portugal,2021-10-29,2025-07-09 08:56:01,16.711041224800734,39573.919148990215,Gold,Clothing,True,True
Ashley,Holder,jacksonerin@example.net,860-713-5234,1998-04-03,Oman,2020-12-12,2025-06-28 08:10:55,62.2489451464858,27580.324165930568,Silver,Clothing,False,False
Christopher,Higgins,ltanner@example.com,749-535-2773,1974-07-21,Croatia,2025-03-19,2024-10-21 18:06:55,3.989490853491221,48391.38102167295,Bronze,Beauty,True,False
Dale,Golden,laurenmurphy@example.com,+1-634-329-7057,1992-01-03,Sri Lanka,2023-06-28,2025-03-17 15:01:24,33.198983558508644,46063.76487299882,Gold,Clothing,False,False
Ryan,Oconnor,zjimenez@example.net,245.500.5157,1996-12-05,Kiribati,2023-08-09,2024-11-18 15:28:50,55.256051236249526,14450.534547380888,Gold,Automotive,False,False
Christopher,Perez,tiffanywalker@example.net,396-201-0293x56002,1966-11-26,Luxembourg,2021-01-01,2025-01-24 01:13:15,13.68728374615816,14753.98235966381,Bronze,Beauty,False,False
Alicia,Patterson,cohenrichard@example.org,682-831-1678x14143,1950-06-10,Tajikistan,2024-01-04,2025-06-21 11:03:33,37.51194472909987,42326.33351334088,Platinum,Books,True,True
Heather,Alvarez,amandafernandez@example.net,7748731853,1968-08-18,Cambodia,2022-04-14,2024-11-08 23:23:11,12.66833173167068,11014.761030446938,Gold,Books,False,True
Nicholas,Fisher,jeremyadams@example.com,(202)256-2812x4931,1997-02-27,Malawi,2022-03-13,2025-05-27 08:43:53,22.494720979065605,3901.1815458461833,Platinum,Books,False,False
Anthony,Herrera,pattybenjamin@example.net,341.327.5523,1965-11-26,Cook Islands,2023-03-16,2025-08-08 08:12:01,85.65685623512442,32658.776324059574,Silver,Automotive,True,False
Shawn,Baker,stephaniemejia@example.net,215-787-0143x6719,1989-12-13,Tuvalu,2022-07-04,2024-11-11 14:04:00,66.00541995026539,28984.880771603708,Silver,Books,True,False
Heather,Wallace,obarrett@example.org,294.555.3291,1980-09-02,Hong Kong,2024-11-14,2025-03-19 13:47:15,37.92676735336543,35582.243245997735,Silver,Sports,False,False
Gregory,Cunningham,htapia@example.net,(822)827-5140x4672,1964-12-14,Belgium,2021-02-11,2025-05-27 11:46:26,24.18637738195981,44048.97978528981,Platinum,Books,False,True
John,Horn,paul77@example.net,(248)632-0987x6622,1995-09-19,Mexico,2025-04-05,2025-01-26 19:40:30,2.9663790062837405,44183.51969331407,Gold,Books,True,False
Jesse,Jefferson,edwardlong@example.net,(284)793-0836x967,1947-03-16,Sri Lanka,2025-04-10,2024-12-03 00:11:14,45.48271885383416,42630.091454115696,Platinum,Automotive,False,True
James,Harris,moondenise@example.org,553.804.3166x96018,1953-07-03,Bosnia and Herzegovina,2022-05-24,2024-11-20 13:30:29,21.588401042491185,7260.925519611569,Gold,Electronics,False,True
Matthew,Johnson,richardoconnell@example.com,247.436.6884x48061,1975-12-18,Nigeria,2024-02-11,2025-08-12 02:40:46,103.68749660807683,45549.759857579906,Silver,Sports,False,True
Julie,Vaughn,ramoskyle@example.net,335.423.4619,1957-07-13,French Southern Territories,2025-01-25,2024-10-31 03:02:56,41.26115258178471,2861.295452137273,Platinum,Books,False,False
Heather,Price,singletonchristina@example.com,417.714.2021x55718,2000-10-23,Mongolia,2023-10-08,2025-01-07 08:33:13,46.075304813542516,29189.90050207205,Silver,Automotive,True,True
Courtney,Cook,jaredlewis@example.org,907.889.9942x344,1944-12-31,Australia,2024-03-21,2025-06-21 16:06:18,88.35664942217828,40359.275121120125,Gold,Beauty,True,False
Christopher,Lam,rachaelsmith@example.org,9714338711,1991-06-03,Vietnam,2023-08-05,2025-07-24 11:30:50,36.18545735912658,40979.766487569555,Silver,Clothing,False,True
Angel,Lawrence,angelamartin@example.org,(625)302-8491,1998-08-17,France,2023-12-12,2025-01-15 21:32:53,17.60623341234918,10640.494228329972,Silver,Clothing,True,True
Ryan,Hardin,brenda15@example.org,(675)813-6069x9333,1992-01-22,Bhutan,2022-06-26,2025-07-09 09:01:22,42.52738664976874,17779.567553302015,Platinum,Electronics,True,False
Mackenzie,Alexander,rhughes@example.com,+1-698-805-8039x75331,1959-04-05,Sierra Leone,2022-06-08,2025-02-28 12:44:12,50.297400048196614,31685.427044102056,Gold,Clothing,True,True
Janice,Rodriguez,elizabeth08@example.com,(203)985-2659x9017,1998-04-01,Finland,2024-11-20,2025-05-11 03:46:39,101.54405231455122,13621.34746774261,Gold,Electronics,True,False
Annette,Esparza,fullersarah@example.com,001-521-233-6620,1991-01-08,Lebanon,2023-12-12,2024-09-17 03:08:05,2.8738439875555337,28638.372814447393,Silver,Sports,False,False
Lisa,Smith,acostaerin@example.com,+1-920-492-8138,1990-03-11,American Samoa,2022-09-20,2025-06-13 17:53:53,17.185582694414734,37422.060337968505,Bronze,Clothing,True,False
Roy,Brown,osimon@example.org,7102190344,1990-09-29,Angola,2024-06-14,2024-09-27 13:28:07,53.645498620268576,19302.901673365694,Platinum,Books,True,False
Patrick,Fox,russellmichael@example.net,475-572-7465,1981-04-02,Tokelau,2022-07-01,2025-07-28 05:27:39,46.031863601029464,38232.801664549734,Silver,Food & Beverage,False,True
Amanda,Morrow,james72@example.net,001-926-471-2425x421,1956-05-04,Montserrat,2023-12-09,2025-03-26 10:26:53,46.95015297321213,28681.292831667583,Silver,Food & Beverage,True,False
Corey,Roberts,jessicacampbell@example.net,563.201.2858,1964-05-03,Mali,2022-01-19,2025-02-04 13:58:58,73.4052874250624,23389.079369020863,Bronze,Home & Garden,False,True
James,Hernandez,wendy40@example.net,934-658-9962x315,1977-06-08,Luxembourg,2025-06-19,2025-06-03 12:45:32,39.427013249644716,13669.011385423262,Silver,Books,True,False
Anthony,Sanchez,patriciahensley@example.com,674-692-0843x4501,1958-02-01,Guinea,2023-12-06,2024-09-26 06:39:39,55.19347646227717,22337.796383792316,Gold,Automotive,True,True
Stacey,Jimenez,jeremy70@example.com,+1-579-884-3340,1952-02-14,Sudan,2023-07-28,2025-04-21 11:32:03,60.875102716375565,10945.999559126481,Gold,Sports,True,False
Michael,Martin,robert08@example.org,264.248.1792x7029,2002-02-14,Papua New Guinea,2020-11-12,2024-12-01 13:17:32,56.577786435595975,9189.326127619042,Platinum,Electronics,False,False
Sierra,Schmidt,shane29@example.net,001-968-360-0675x951,1964-12-27,Estonia,2021-06-15,2025-07-09 01:21:37,79.56159809935002,12540.332934105016,Bronze,Home & Garden,True,False
Edward,Chapman,anne88@example.net,594-648-2912,1985-11-03,Norfolk Island,2025-05-24,2025-03-08 05:56:07,13.317036366992195,8694.115280606455,Platinum,Beauty,False,False
David,Cochran,larry02@example.org,(755)643-6264,1978-06-15,Paraguay,2022-11-19,2025-09-03 16:41:33,79.59166973552492,20742.48213675226,Gold,Beauty,True,True
Michelle,Smith,djohnson@example.org,549.776.8569x025,1946-07-23,South Africa,2023-11-13,2025-08-06 17:19:57,23.193747025235474,34169.42087724372,Bronze,Beauty,False,False
Tiffany,Andrews,lindsayfletcher@example.org,322-268-1206x979,1994-12-31,El Salvador,2024-12-27,2025-03-27 09:41:39,67.68969350025591,14732.7171775832,Bronze,Clothing,True,False
Alison,Hawkins,michellerodriguez@example.com,001-680-700-2853x8063,1990-10-12,Nicaragua,2023-11-03,2024-11-20 21:50:00,88.57957194458409,45883.08375582874,Silver,Electronics,False,True
Amy,Oneal,jonesjoe@example.com,(381)552-9871x3112,1973-05-10,Niue,2021-09-04,2025-06-01 05:49:56,93.76443498653683,13399.911785143177,Gold,Books,True,True
Mitchell,White,kbaker@example.com,205-865-0620x39180,1984-01-04,Paraguay,2023-01-21,2025-08-10 23:15:02,8.429257574015605,863.2110025880529,Silver,Food & Beverage,False,False
Lisa,Morris,pacevedo@example.com,+1-694-719-7085x872,1962-08-30,United States Virgin Islands,2022-05-01,2024-12-01 05:39:27,1.4816810494695059,11349.327688499703,Silver,Beauty,True,True
Thomas,Duran,coxkim@example.net,001-988-295-8410x74458,1994-12-31,Senegal,2023-02-01,2025-06-11 19:44:58,75.9499549078084,43361.45966768299,Gold,Food & Beverage,False,False
Deanna,Rodriguez,brittany00@example.net,(600)782-1578x19214,1980-03-30,Saint Vincent and the Grenadines,2024-11-21,2025-02-26 23:23:19,56.578176732071256,34187.432810191094,Bronze,Sports,True,True
Ryan,Johns,jackiefrancis@example.net,769.348.9812,1988-10-02,Iran,2022-02-07,2025-01-27 05:29:15,69.22701651979749,46489.45094470716,Silver,Clothing,True,True
Amber,Meza,albertchoi@example.com,(996)481-6591x558,1948-05-14,Venezuela,2023-08-06,2025-01-16 15:26:13,-0.9532064466419552,42596.761796697414,Platinum,Sports,True,True
Michael,Horton,keith63@example.com,782-276-2026x9881,1992-12-05,Serbia,2020-10-03,2025-06-18 15:44:44,69.43602498899419,40184.02109748672,Gold,Food & Beverage,True,False
Jay,Wilson,lsmith@example.com,001-530-715-0500x98748,1966-10-15,Kiribati,2024-02-14,2025-09-11 12:47:53,35.77067478082946,16553.33329374,Bronze,Home & Garden,False,True
Robert,Ortiz,lindsaymaynard@example.net,(975)761-0568x2218,1981-04-06,Grenada,2023-09-22,2024-12-06 03:17:00,41.65488093049066,39737.75550666591,Bronze,Electronics,True,True
Krystal,Conley,kayla70@example.net,+1-893-686-9070x686,1972-04-30,Tunisia,2021-04-21,2024-12-20 07:33:16,85.30286501974322,8248.62954537811,Platinum,Sports,True,False
Shawn,Schaefer,timothy81@example.com,702.374.9066,2000-01-09,Bahamas,2022-11-08,2025-04-02 05:01:47,87.40519381348173,4455.994985943777,Gold,Home & Garden,False,True
Oscar,Hughes,oyoung@example.net,(904)355-7099,1966-04-02,Luxembourg,2025-07-12,2024-11-17 09:52:34,71.7273745989466,39790.335108236606,Platinum,Clothing,True,False
Stephen,Smith,uking@example.net,(868)556-6875x61649,1981-10-06,American Samoa,2022-10-29,2024-11-21 00:46:53,-2.2080657541935356,19110.104005139507,Bronze,Books,True,False
James,Moses,jenniferwilliams@example.org,(663)641-9745x08923,2000-03-02,Saint Kitts and Nevis,2021-01-17,2025-08-26 22:29:36,59.88897871907885,37241.551566757415,Gold,Clothing,False,False
Joseph,Smith,kirknelson@example.com,4644002297,1970-10-20,Suriname,2023-10-08,2024-10-25 09:12:18,44.662562595034245,39875.27107653188,Platinum,Automotive,False,False
Carl,Peterson,amber02@example.net,576.363.5071x95142,1980-06-02,Slovenia,2023-09-21,2025-02-04 19:51:07,78.19216952913244,30641.34200880205,Gold,Home & Garden,True,False
Roberto,Wolfe,caitlinperez@example.com,790.397.6461x1344,1989-11-09,Liberia,2023-05-08,2025-04-11 11:42:59,4.2590628626037645,37294.287960083304,Bronze,Beauty,False,True
Sandra,Johnson,joshuamerritt@example.com,226.538.9699,1948-07-29,Suriname,2022-06-28,2025-05-03 20:11:37,31.402177978514136,25246.01560890244,Silver,Home & Garden,False,True
Michelle,Cunningham,patriciayoung@example.com,(330)593-7559x492,1980-05-07,Mozambique,2022-09-09,2025-01-30 22:10:19,8.296782525689183,1750.7917447715085,Silver,Home & Garden,True,True
Erika,Wood,debravega@example.com,(500)764-2481,1992-07-07,Uruguay,2024-02-24,2025-01-22 09:53:49,41.50753757387729,43304.30932065897,Silver,Clothing,False,True
Mary,Drake,brandy53@example.com,694-312-3505,1989-02-12,Estonia,2023-05-26,2025-07-15 00:14:27,98.5004450384055,21921.408446947855,Platinum,Books,False,True
Annette,Klein,destinyanderson@example.com,280.637.0991x611,1981-08-27,Lao People's Democratic Republic,2021-01-05,2025-08-03 20:17:52,33.47907946027272,17447.65174472389,Bronze,Electronics,False,False
Jennifer,Miller,nicholas29@example.net,(550)901-8288x318,1952-02-03,Mauritania,2023-07-04,2025-09-14 05:13:55,29.107605749852446,44471.78863038905,Gold,Food & Beverage,True,False
Michael,Gutierrez,joann76@example.net,001-721-907-3646x21307,1995-09-10,Pakistan,2024-11-02,2025-06-18 18:18:25,73.56825234077921,12618.108322391501,Platinum,Home & Garden,False,False
Amanda,Rice,barrerakathryn@example.com,790-279-9111x4498,1973-08-03,Denmark,2023-03-04,2025-05-02 10:38:38,56.54677649799017,48330.935678568756,Bronze,Electronics,False,True
Morgan,Hansen,elainemorris@example.org,707.436.3208,1975-11-06,Germany,2024-03-07,2025-02-22 05:36:34,43.24572242596379,27637.555560608682,Gold,Electronics,False,False
Catherine,Mendoza,maria89@example.com,+1-533-888-4476x576,1997-12-19,Oman,2021-09-28,2025-02-16 13:23:24,40.97696226448029,33142.59228208352,Silver,Electronics,True,False
Dawn,Anderson,alambert@example.net,240.449.0249x8873,1961-09-03,Heard Island and McDonald Islands,2024-06-14,2025-04-15 00:33:56,71.62631175939508,30216.156575263984,Silver,Clothing,True,True
Nicholas,Knox,davidbailey@example.net,331.835.3420x418,1969-08-22,Cyprus,2021-11-24,2025-06-28 11:29:15,50.698877593466214,21965.57026893699,Gold,Sports,False,True
Shannon,Cole,ewalker@example.org,559-337-1430x7623,1992-05-28,Eritrea,2023-08-11,2024-12-06 09:26:34,45.88683652694738,10554.36274073372,Platinum,Automotive,True,True
Edwin,Davis,steven07@example.net,+1-773-543-4472x68497,1970-01-29,Bhutan,2022-07-13,2025-05-05 02:30:47,97.75810690597893,6983.73249620118,Bronze,Home & Garden,False,True
Jonathon,Wilson,shawnking@example.org,+1-852-858-4888x5503,1987-09-03,Marshall Islands,2023-02-18,2025-03-28 07:18:33,23.245179513961578,33454.0686994636,Gold,Automotive,True,True
Kelly,Herrera,xgarcia@example.net,537-574-9616x7862,1999-11-13,Bahrain,2022-04-14,2025-01-25 14:06:04,9.274728799431632,11743.280203993147,Bronze,Automotive,True,True
Caitlin,Hill,laura79@example.net,952.336.0215x9762,1948-03-24,Honduras,2021-08-01,2024-11-07 13:13:18,81.34509143686317,47645.665721123514,Gold,Sports,True,True
Todd,Howard,dylanjones@example.com,205.332.2098x9461,1976-02-20,Vanuatu,2023-01-01,2025-01-02 02:18:39,97.64712017137016,34168.49293344375,Bronze,Electronics,False,True
Kelly,Thompson,tracy25@example.com,001-662-566-1625x0275,1954-03-12,Bosnia and Herzegovina,2024-06-10,2024-12-03 01:28:26,20.50816882112464,33790.2583241157,Gold,Books,True,True
Jennifer,Moss,angela86@example.net,001-253-569-3685x3730,1982-08-23,Turkey,2021-06-14,2024-11-08 12:29:15,98.86761079412143,42217.22313635009,Bronze,Beauty,True,True
Xavier,Ramos,snyderheather@example.org,+1-473-263-5586x22888,2002-07-15,Kazakhstan,2021-03-22,2025-02-25 06:28:32,71.40836960094434,26175.1869602062,Bronze,Clothing,False,False
Stefanie,Evans,tiffanysoto@example.net,7257331231,1991-04-01,Yemen,2022-09-18,2025-08-11 16:13:17,72.25720481900743,44629.98098868074,Gold,Food & Beverage,False,True
Nicole,Carson,curtislam@example.com,+1-591-730-4426x56930,1997-06-24,Mali,2023-09-07,2025-05-25 13:48:56,56.99117354213653,33642.9971408321,Gold,Beauty,True,False
Carrie,Valencia,qscott@example.com,001-879-386-0170x775,1960-01-11,Antigua and Barbuda,2025-03-26,2024-10-31 14:37:45,97.47873610338185,16215.046943253468,Silver,Home & Garden,True,True
Roger,Edwards,wilsonsarah@example.com,(328)732-0218x91869,1952-07-28,Bulgaria,2025-08-14,2025-02-16 05:46:11,96.62693419452496,40246.108332856405,Bronze,Sports,True,True
Jeff,Brock,leedebra@example.com,(510)227-9151x2272,1994-11-16,Cape Verde,2021-11-10,2024-12-22 07:38:21,8.552130069005987,44645.34963055404,Bronze,Electronics,False,True
Tammy,Garrett,angelaconner@example.net,(327)250-0083,1981-10-08,Montenegro,2023-08-29,2025-06-14 03:56:24,10.411689967005987,34685.50340944236,Bronze,Home & Garden,False,True
David,Robles,amywashington@example.org,777-759-1028x47233,1978-01-25,Falkland Islands (Malvinas),2024-04-25,2025-05-25 19:38:30,35.55578306079088,47713.53283137489,Bronze,Beauty,True,False
Robert,Christensen,lgraves@example.com,(635)200-2970,1981-08-31,Anguilla,2023-09-20,2025-04-03 10:45:07,78.09347163721051,43068.53452872155,Gold,Food & Beverage,True,True
Melody,Olson,davidsonrobert@example.net,224-921-3931,1963-05-28,Egypt,2021-07-27,2025-05-28 09:36:39,68.32770180636348,38647.61609781614,Silver,Electronics,False,False
Tara,Rogers,derekford@example.com,001-651-692-0162,2006-07-14,United States Minor Outlying Islands,2021-03-07,2025-02-07 02:47:01,83.59762553065238,2772.389533111816,Silver,Sports,False,True
Robin,Mills,burtondiana@example.org,+1-253-369-0758x70506,1983-10-31,Samoa,2022-08-20,2025-01-04 01:30:30,71.65428198697518,46020.53820098625,Platinum,Home & Garden,True,False
Anna,Lowe,padillasusan@example.org,(355)591-2305x3494,1984-09-18,Italy,2023-12-20,2025-08-02 01:39:51,26.635106522548213,28622.408510515736,Silver,Automotive,False,True
Robert,Waters,lucascastro@example.org,001-927-556-3089x12659,1970-01-27,Puerto Rico,2022-08-22,2025-05-02 12:15:49,43.140413179372686,15600.784412256697,Platinum,Books,True,False
Drew,Smith,fgomez@example.net,(201)200-6139,1973-11-05,Mauritius,2021-03-21,2024-11-25 17:00:35,70.50850759724602,21089.34112600477,Platinum,Books,False,False
Sara,Cunningham,kylejohns@example.org,585.942.0653,1994-06-05,Bouvet Island (Bouvetoya),2022-10-19,2024-10-26 12:47:55,52.0175973224322,12323.501533891733,Silver,Electronics,True,False
Christopher,Robles,valerie47@example.com,910.930.5476x94879,1994-08-01,Saint Barthelemy,2023-07-26,2024-10-01 17:09:28,4.093453525015657,38943.06646500869,Silver,Home & Garden,True,True
Tracy,Stewart,scott07@example.com,001-510-478-5238x3183,1988-12-17,Pakistan,2022-07-23,2025-05-14 20:49:36,13.51161169628613,21700.893939340946,Silver,Electronics,True,False
Bryan,Thompson,angela53@example.org,287.435.7991,1978-06-15,Brazil,2023-01-03,2025-04-30 04:23:54,100.02212873513008,7994.837133756763,Silver,Food & Beverage,False,False
Jason,Wolfe,zcastillo@example.com,741-928-3007,1946-02-01,Benin,2022-06-10,2025-06-03 16:42:45,16.923893869435773,30681.54234603276,Silver,Electronics,True,False
John,Rasmussen,xmccarthy@example.com,7159036195,1974-06-27,Guatemala,2022-06-10,2024-12-24 01:54:08,46.55466460249989,27943.683099527992,Silver,Books,True,True
Nicole,Thompson,lauren22@example.org,001-767-877-8267x2102,2001-12-21,Syrian Arab Republic,2021-05-06,2025-01-18 14:30:07,27.697357780770606,5213.307323693625,Silver,Clothing,True,False
Jennifer,Johnson,campbelljennifer@example.org,669-915-5342x615,2001-08-22,Colombia,2021-07-22,2025-07-01 19:01:37,52.777979627819406,27315.493760232774,Gold,Home & Garden,False,False
Jason,Thompson,rebecca00@example.com,(287)985-2592,1991-02-19,Iran,2022-08-14,2025-06-05 20:57:10,56.0858914592415,37500.966047425594,Bronze,Books,False,True
Justin,Parker,bnelson@example.org,9028557076,1980-11-05,Lebanon,2020-12-22,2025-01-12 17:23:37,77.38377627025832,30978.887562963086,Bronze,Beauty,True,False
Alexis,Miller,wayneprice@example.org,(629)300-4494x9922,1995-05-07,Bermuda,2024-02-19,2025-07-16 23:18:41,33.09939106052137,12056.359847501359,Bronze,Electronics,True,False
Shawn,Martinez,rickeyjones@example.com,493-669-0615,2004-06-22,Belize,2022-06-17,2025-08-27 08:41:34,95.6709692138462,42156.004991781396,Silver,Home & Garden,False,True
James,Keith,xpeterson@example.com,617.286.8830x219,1976-04-15,Afghanistan,2023-08-26,2025-01-11 11:53:14,96.75630473020081,128.11666043610126,Silver,Beauty,True,True
Crystal,Garcia,hilljohn@example.org,(847)932-4907x2797,1975-10-18,Panama,2024-01-04,2025-06-15 03:12:07,18.73179044026298,2042.2357573667189,Silver,Beauty,False,False
Justin,Morris,norman08@example.org,(829)281-5785,1987-11-08,Cambodia,2021-12-14,2025-06-26 13:05:32,96.92489786856484,31008.603453704476,Gold,Home & Garden,False,False
Jill,Allen,kelly85@example.com,648.403.1904x22953,1946-07-30,San Marino,2022-01-09,2024-11-23 07:32:31,4.598199053593235,2393.8996611241837,Bronze,Beauty,True,True
Charles,Miller,james16@example.net,223.571.3104x7249,1970-02-18,Bermuda,2020-12-01,2025-04-20 16:56:10,46.39533553967611,16959.49894317741,Bronze,Sports,False,True
Anthony,Wagner,dominguezlaura@example.net,+1-613-462-5046x7377,1975-03-23,Niue,2021-10-19,2025-01-14 13:01:14,88.7067583611033,40753.79492216616,Silver,Beauty,False,True
Derek,Chen,jonathanwallace@example.org,(788)560-4804,1970-11-17,Algeria,2022-10-20,2025-07-26 22:13:26,17.56214008415476,21718.584441894112,Gold,Sports,False,False
Nicholas,Watson,jennifer66@example.com,489.955.5691,1958-02-26,Montserrat,2023-06-02,2025-01-15 22:54:24,62.62135351737365,32633.259826992147,Platinum,Clothing,True,True
Jose,Paul,zjohnson@example.org,665-590-0597x766,1999-03-19,Guernsey,2022-09-17,2024-11-19 13:17:01,24.295946246111576,821.9228076872645,Gold,Electronics,False,True
Aaron,Beck,samuel40@example.com,(257)736-2070x146,1988-12-10,American Samoa,2024-06-01,2025-05-12 22:33:31,31.043161635707577,52135.65354761662,Platinum,Books,True,True
Jennifer,Gardner,dburton@example.org,9934165565,1984-06-08,Pitcairn Islands,2025-05-23,2025-01-26 01:22:17,99.37895917954904,46416.26804216889,Silver,Beauty,True,True
Joseph,Thomas,luke54@example.org,743.932.4523,1979-05-21,South Georgia and the South Sandwich Islands,2022-11-10,2025-05-17 11:45:52,65.34282434164409,36017.225063481914,Platinum,Books,False,False
Jason,Austin,bergerrhonda@example.com,818.791.5725x8818,1966-08-31,Luxembourg,2023-01-16,2024-12-21 13:29:34,12.624202463972704,1716.4083029351193,Bronze,Food & Beverage,False,True
Duane,Rodriguez,qtaylor@example.org,001-307-298-4685x582,1971-07-21,Turks and Caicos Islands,2023-04-13,2024-10-22 12:13:05,28.224576870117215,19095.216609372277,Platinum,Electronics,False,False
Alicia,Miles,debbiejuarez@example.com,8853208429,1945-10-02,Mexico,2023-03-02,2025-09-11 02:51:32,23.652096057793905,46069.89152704355,Gold,Clothing,False,False
Melanie,Garcia,hectormartinez@example.org,001-339-803-0730,1961-03-16,Zambia,2021-12-07,2025-01-02 13:45:36,32.656067177923255,26872.568906254935,Silver,Books,False,False
Donna,Rosario,alyssa69@example.org,465.823.5482x808,1962-02-19,Thailand,2023-12-20,2025-07-05 04:19:50,90.14714615205483,16988.940470768877,Gold,Food & Beverage,False,False
Amber,Freeman,melanie32@example.com,385-515-8895x550,1946-01-04,Turkey,2023-11-26,2024-12-01 09:03:02,43.82898666282692,15743.051998052988,Platinum,Automotive,True,True
Katie,Rivera,jonesdustin@example.org,(704)700-7602,1948-09-17,French Southern Territories,2022-12-19,2024-09-17 07:42:41,93.11038706596811,17314.53240168493,Gold,Sports,True,False
Marissa,Ford,martha92@example.net,737-775-9884,1973-06-16,Iceland,2024-12-05,2025-09-12 17:46:45,26.76598595111582,25319.604520523975,Bronze,Automotive,False,True
April,Pittman,mark70@example.net,001-744-344-0333x2572,1962-11-25,Belgium,2021-02-01,2025-06-26 07:25:10,72.20899613887227,34636.009705307304,Gold,Sports,False,True
Rebecca,Fisher,jeanmathis@example.net,765-936-4010,2007-02-21,Haiti,2023-05-14,2025-08-25 15:35:45,68.94894304665551,3114.6541968154684,Silver,Beauty,False,True
Connor,Young,jacobmyers@example.com,5856369538,1999-09-10,Guernsey,2024-06-09,2025-01-15 04:11:37,44.124714384605554,11376.987285246767,Silver,Food & Beverage,True,True
Craig,Hernandez,wjones@example.org,2182177309,2001-12-23,Macao,2021-09-08,2025-02-03 08:29:10,17.753474708896828,38722.746932188995,Platinum,Books,True,False
Heidi,Mccoy,jordanmcdonald@example.com,209.638.6809,1977-08-20,Swaziland,2022-09-08,2025-06-11 00:35:58,45.14448266030783,29138.404685354923,Platinum,Automotive,True,True
Chris,Branch,michael34@example.org,6444711638,1958-05-23,Cambodia,2024-08-26,2024-11-21 01:18:04,69.79026733519454,23921.422495311414,Silver,Electronics,True,False
Jessica,Martinez,brich@example.org,938-548-8014,1952-08-09,India,2024-05-15,2025-07-19 17:44:32,41.822750016998945,99.20011011179122,Silver,Sports,True,False
Michael,Parker,tammyfischer@example.com,+1-286-649-9327x361,1976-04-27,Tajikistan,2021-09-07,2025-03-03 21:47:16,85.04487040852048,11924.67309797138,Gold,Beauty,True,False
Ronald,Vargas,swoodard@example.net,+1-256-943-9713x17091,1979-01-12,Bahamas,2022-09-27,2025-03-18 02:13:15,11.993245814723593,14999.012594229287,Silver,Automotive,True,False
Shannon,Newton,michael88@example.net,8369014564,2001-05-01,Gambia,2024-11-22,2024-12-25 14:09:11,32.413315292145974,42386.88328975223,Platinum,Sports,False,False
Mark,Mathis,jennifer07@example.net,270.772.3977x295,1993-02-13,Venezuela,2021-09-17,2024-10-01 18:04:05,58.810570505335434,40943.25096606944,Silver,Home & Garden,False,True
Caroline,Johnson,ttorres@example.net,3232191373,1947-08-07,Austria,2025-06-14,2024-10-01 01:59:14,69.35800481686576,17888.945637822024,Gold,Food & Beverage,True,False
James,Mclean,michael22@example.com,(380)404-4511x144,1947-09-12,Honduras,2023-04-21,2025-02-26 20:37:26,22.740281570783843,32505.88640703109,Gold,Sports,True,False
Bonnie,Gibbs,devinharrell@example.com,963-633-3879x7957,1950-06-27,Bosnia and Herzegovina,2021-07-21,2025-02-04 07:40:55,29.14026767344837,31247.470505751317,Platinum,Beauty,True,True
