first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Sarah,Jones,margaretmartinez@example.com,(296)860-6800x93845,1974-10-26,"99364 Bridget Corner Apt. 844
North Michaelside, WI 21792",Manningville,Hawaii,48480,Slovakia (Slovak Republic),2025-03-27,2024-11-27 10:32:51,4.908130257387935,33608.609994280494,Bronze,Beauty,False,True
Teresa,Merritt,reedanthony@example.net,605.654.2571x60614,1993-05-15,"342 Olivia Roads Suite 854
South Kathryn, GU 55837",South Emily,Maine,77847,Jamaica,2024-10-10,2025-06-25 19:55:02,73.30579578479325,41922.676819550106,Gold,Home & Garden,False,True
Kathleen,Phillips,victoria06@example.net,(767)395-1685,1968-06-29,"27501 James Canyon
South Thomas, MH 80961",Rossshire,Nebraska,72714,Bosnia and Herzegovina,2024-06-06,2025-08-28 23:10:20,92.4848836332582,29516.795433807307,Silver,Food & Beverage,False,False
Robert,Ramos,arroyojason@example.com,001-680-680-8572x317,1951-10-15,"53527 Gibson Camp Apt. 692
New Barbarafurt, NM 81988",South Angelaland,Nebraska,83432,Argentina,2022-03-14,2025-09-05 23:12:36,37.85154851685478,14829.027805582336,Platinum,Home & Garden,True,True
Charles,Davis,hamptonmichael@example.org,881.725.4662,1987-10-28,"6181 Morris Cove
Masonview, CT 53807",East Christineshire,New Hampshire,55877,Guernsey,2025-07-04,2025-07-31 02:53:29,76.05469873990383,49582.49448383965,Gold,Automotive,False,True
Keith,Espinoza,wolfejessica@example.com,(638)408-8588,1945-12-16,"6223 Frank Islands Suite 800
Michaelville, GU 91260",Hortonland,Nevada,65327,Sao Tome and Principe,2021-03-02,2024-10-13 20:04:22,95.0025579867552,29092.349748706973,Bronze,Food & Beverage,True,False
Michael,Hardy,jeffrey54@example.com,+1-333-493-2677x932,1946-01-14,"10296 Mcmahon Rue
North Gloria, NM 69521",Port Kimberly,Arizona,26085,Malta,2021-07-20,2024-09-22 16:40:06,91.60053155194514,34795.77497416404,Silver,Clothing,True,True
Carla,Martinez,sarakennedy@example.com,(851)794-6427,1946-11-17,"883 Lisa Tunnel
Michaelshire, TX 96077",New Ericberg,Iowa,85896,Cuba,2022-04-02,2025-07-30 00:20:29,60.105086282058295,36427.311931003045,Platinum,Sports,True,False
Taylor,Mckee,trankimberly@example.org,(492)888-6400x6927,1979-11-14,"88929 Daniels Parks Apt. 142
East Amber, NV 63151",North Victoria,Wisconsin,36650,Lebanon,2021-07-05,2025-04-27 10:56:53,97.31041377270299,11225.778037439888,Bronze,Clothing,True,True
John,Smith,pwallace@example.com,(344)248-9059,1950-04-23,"65073 Sosa Grove Suite 098
Lake Jeremy, NV 89443",West Seanfort,West Virginia,72267,Guinea-Bissau,2025-09-07,2025-03-11 03:29:47,17.463776608960696,6420.890790890132,Bronze,Electronics,False,False
Angela,Ross,mburns@example.org,+1-606-780-7850x36683,2003-09-23,"863 Huynh Orchard
Griffithborough, NV 63760",New Brandon,Connecticut,87098,Burundi,2023-12-23,2025-09-16 14:38:54,44.398453698080154,47980.59020244324,Platinum,Electronics,False,False
Jacob,Carter,gouldmichael@example.org,965-625-2481,1952-10-24,"24219 Christopher Turnpike
Andrewport, GA 52403",Loriborough,North Dakota,09316,Ireland,2024-12-04,2024-12-01 16:48:36,81.42348034753928,21760.4711294266,Silver,Beauty,False,True
Adam,Pruitt,cathysmith@example.com,001-776-774-8888x963,2002-11-10,"8825 Allison Way Suite 306
Bryanshire, MI 36109",Wardstad,North Carolina,26121,Korea,2021-08-02,2025-04-30 13:00:46,84.08835919088388,22783.5962739223,Platinum,Beauty,True,False
Raymond,Hansen,iho@example.com,931.970.4281,1951-09-14,"155 Webb Fords Suite 823
North Jeffreyside, AL 07435",Castrochester,Hawaii,70049,Indonesia,2022-03-25,2025-05-03 13:26:23,37.07776859467657,44944.31728747357,Bronze,Home & Garden,False,True
Karen,Parker,kari21@example.com,+1-619-324-9104x871,2004-12-31,"8975 Lisa Point Suite 443
New Angela, AZ 85471",South Justin,New Jersey,39399,Brazil,2023-09-02,2025-08-20 06:25:55,44.45821202372746,34947.7210751464,Platinum,Electronics,False,False
Gregory,Rodriguez,dweeks@example.org,999.965.1189x0513,1970-01-03,"536 Adam Centers Suite 931
Port Terrenceton, GU 25705",West Patricia,Idaho,31787,Vanuatu,2022-07-04,2025-07-03 00:18:30,33.95277780416244,33536.920125984565,Platinum,Clothing,False,False
Nathaniel,Kennedy,kristenbell@example.com,+1-811-619-0186x873,1957-06-19,"80788 Jones Field
East Max, HI 59664",Lisaside,Florida,37889,Austria,2025-01-25,2025-02-08 19:29:34,92.45923727727771,9558.425311385425,Bronze,Food & Beverage,True,False
Ashley,Phillips,ryancarlos@example.org,(601)729-6563,1999-10-14,"USNS Harris
FPO AP 17388",Salazarmouth,South Carolina,02210,Guyana,2021-03-04,2025-01-31 20:51:33,33.74926983063669,2235.5204010527405,Silver,Food & Beverage,False,True
Keith,Martinez,swalker@example.net,962-448-1457x307,1980-07-02,"9106 Jamie Corner Apt. 375
Moorechester, AZ 46382",Elliottshire,Alabama,07128,Dominican Republic,2021-06-19,2024-11-10 17:25:05,83.8583819295028,19122.49986118072,Platinum,Clothing,False,True
Raymond,Garcia,hardychristian@example.net,797-585-9465,1993-08-28,"381 Simmons Dam
Lake Steven, NJ 51239",New Corey,Kansas,91091,Malta,2021-03-06,2025-06-26 08:25:10,1.127996840033572,39859.073544827785,Silver,Electronics,False,False
Rachel,Wright,stanleyjoel@example.org,268-984-9752,1947-08-07,"10254 Lowe Points Apt. 370
Lake Aprilville, HI 50843",Orrton,Alaska,71044,Tanzania,2021-06-07,2025-01-11 11:42:45,47.57920057231058,49647.3798334915,Platinum,Food & Beverage,False,False
Brittany,Jacobs,parkdanielle@example.net,(507)839-2969,1966-05-11,"178 Campos Valleys
Stephenbury, VI 15141",Harrisland,Rhode Island,15773,Kuwait,2022-10-16,2025-04-13 09:27:53,17.560896861494264,34472.805780798684,Gold,Home & Garden,False,True
Amanda,Saunders,iclark@example.net,321.987.2211x40010,2004-12-29,"USS Stewart
FPO AE 05088",Powersland,Washington,46352,Sweden,2024-12-07,2025-02-03 04:11:17,83.71994666496984,43611.72061796103,Gold,Food & Beverage,True,True
Becky,Macias,audreyhorn@example.org,+1-212-956-1245x884,1959-10-11,"65080 Carson Burg Apt. 538
Michellestad, AZ 84265",Shaunland,Colorado,13313,Saint Lucia,2021-10-06,2025-06-02 14:25:15,0.006030449186769276,19827.497705416572,Bronze,Clothing,False,True
Alexa,Heath,lynchlindsey@example.com,(333)370-5469x827,1983-04-11,"01410 Diaz Plain
Ericmouth, UT 58013",Sarahberg,Michigan,58882,Nepal,2025-03-27,2025-06-11 05:40:24,66.41472730917415,28632.88698035131,Platinum,Electronics,False,False
Tamara,Singh,millerwilliam@example.net,746-291-4480x385,1982-10-26,"759 Cuevas Knoll
North Robertview, AZ 26822",South Johnnyside,Ohio,18012,Martinique,2021-09-16,2025-05-23 21:46:29,41.23064956590562,38948.21785301609,Platinum,Beauty,False,False
Eduardo,Gonzalez,greenjuan@example.org,247-313-6583x7232,1960-12-12,"760 Sonya Alley Suite 225
North Tracy, WI 27170",Clementstown,Nevada,25558,Timor-Leste,2024-07-06,2025-05-26 16:27:05,67.41422492665461,36014.30066743784,Gold,Electronics,True,False
Adam,Williams,jeffrey47@example.net,(650)588-2203x764,1986-01-09,"73679 Bianca Islands Suite 054
West Colton, MN 62333",Justinhaven,Michigan,19764,Tokelau,2020-10-09,2025-03-26 06:52:11,45.216889815973225,39663.92138205981,Gold,Home & Garden,True,False
Michael,Thomas,hollowayjohn@example.net,+1-711-748-6278x07536,1983-08-19,"811 Ward Islands Apt. 969
South Jamesstad, DC 85727",Seanchester,Michigan,25361,Norway,2024-10-24,2025-04-12 14:25:06,73.78503587234754,217.39232457493165,Gold,Food & Beverage,True,False
Sheryl,Mason,fwilliams@example.org,5596547776,1967-06-16,"6209 Madden Fort Suite 097
South Daniel, LA 05072",Jonathanmouth,Massachusetts,11448,Antarctica (the territory South of 60 deg S),2024-07-24,2025-04-07 02:46:35,51.723383387906836,22982.704101198437,Platinum,Electronics,True,False
Angela,Sullivan,mcleanalyssa@example.com,872-680-4557,2005-07-12,"5382 Parker Light Apt. 000
Port Leslie, KY 86946",Randallmouth,California,39259,Senegal,2022-10-16,2025-08-23 11:24:12,84.98518215966547,2383.2861656840205,Silver,Clothing,False,True
Mary,Fitzgerald,ericrice@example.org,+1-725-954-9430,1983-01-15,"063 Jessica Island
Jacksonside, MH 08050",Adamchester,Wyoming,51577,Greece,2022-11-19,2025-08-27 01:07:00,3.474461772750145,2855.381508870984,Silver,Sports,True,False
Christopher,Clark,jjackson@example.com,906-853-1725,1994-04-26,"111 Trevino Point
Lake Amandatown, DC 97527",Barnettland,Connecticut,40691,Jordan,2025-03-24,2024-12-06 02:18:35,92.94154500216086,34601.981765432436,Platinum,Home & Garden,False,True
Samantha,Rodgers,velasquezmichael@example.net,960.245.6211x07792,1967-04-07,"990 William Road
Lake Lisa, VT 17747",North Derek,Nebraska,84340,Uganda,2022-01-01,2025-07-08 17:36:31,83.29704990215399,6978.737548482289,Silver,Automotive,True,True
Shane,Smith,munozstephanie@example.org,001-315-964-1335x5738,1958-10-24,"276 Jasmine Fort
Richardchester, MD 08939",Veronicaberg,Louisiana,81476,Wallis and Futuna,2025-04-28,2025-06-21 02:33:19,80.48998704181741,12000.693707683171,Platinum,Food & Beverage,False,True
Brian,Stevens,mhammond@example.org,340.240.3599x23280,1982-10-02,"717 Stewart Drive
Laurafort, FL 51603",Leehaven,Pennsylvania,28298,Finland,2025-03-24,2025-03-12 00:07:07,63.635959617779896,44760.74976091907,Platinum,Automotive,True,False
Alan,Garza,kaitlyn84@example.org,585.243.4091x9959,1967-06-08,"USS Castillo
FPO AA 41721",New Christian,New York,72664,Bolivia,2022-07-14,2025-07-22 09:54:28,5.268653111084349,39763.23227596372,Bronze,Home & Garden,False,False
Aaron,Stout,fitzgeraldadam@example.net,4298595106,1949-10-25,"69854 Adam Views Apt. 392
Shannonborough, NE 18587",Garciamouth,Louisiana,00996,Zimbabwe,2025-01-12,2025-01-03 17:28:21,98.0842036978643,29792.16844774111,Bronze,Food & Beverage,False,True
Michael,Jones,edwardsanford@example.org,(843)277-4964x732,1947-06-13,"6062 Kent Track Apt. 145
Williamsonfurt, SC 60112",New Reginatown,Ohio,83738,Chad,2022-01-04,2025-03-01 21:13:18,74.6352492540521,23309.80649087748,Silver,Food & Beverage,False,False
Dana,Taylor,orivera@example.org,+1-784-746-5602x713,1973-03-29,"754 Greer Spur
Jenniferside, MI 28632",Virginiatown,South Carolina,52617,Western Sahara,2024-08-07,2025-06-23 17:09:28,28.07426032554283,29852.07690792643,Silver,Books,True,False
Sheila,Lewis,xbennett@example.net,911-411-1575x189,1957-01-19,"66216 Tami Causeway Apt. 648
Beanfort, IA 09236",Parsonsbury,Pennsylvania,89859,Nepal,2021-12-18,2025-08-18 08:34:24,17.12205260196527,40306.85988898771,Silver,Books,False,True
Robert,Anderson,autumnrussell@example.com,5797695140,1950-03-12,"467 Francisco Cove
Watsonbury, MO 60271",Stevensport,Idaho,94158,Tokelau,2021-03-28,2024-10-09 07:24:30,27.85077539331277,33705.3053301901,Platinum,Sports,False,True
Courtney,Cooper,adam70@example.com,739.974.4663x7387,1980-08-22,"70211 Avila Fall
West Beverly, ND 37332",South Suzanneshire,New Mexico,53727,Israel,2020-10-08,2024-12-23 19:20:47,77.31022439851758,1007.1337537702233,Gold,Sports,True,True
Amber,Phillips,erik20@example.com,3416352410,1968-12-08,"70840 Mendoza Valley Suite 578
Manningside, CA 59094",Johnburgh,South Carolina,45752,India,2025-09-06,2025-01-04 16:58:00,20.149590674303383,4923.259165114059,Gold,Clothing,True,True
April,Mayer,kellie38@example.com,(710)257-5044x135,1985-02-18,"03463 Kathleen Ridge
South Stephentown, AL 65057",North Michael,Texas,60612,Panama,2020-11-22,2025-04-11 08:50:52,45.15466190904151,49031.71430173526,Silver,Books,False,False
Cassandra,Oconnor,weberlori@example.net,746-892-1301,1969-02-04,"Unit 5790 Box 5191
DPO AP 35353",East Kyliestad,Iowa,06435,Barbados,2024-03-11,2025-04-14 17:19:54,19.08866569139183,17793.206140384584,Platinum,Home & Garden,True,False
Aaron,Miller,inelson@example.com,(900)947-8910x0486,2007-01-27,"Unit 6610 Box 0265
DPO AE 00920",Tinastad,New York,97133,Korea,2024-09-09,2025-02-28 05:42:41,64.59464071038173,35789.198496987534,Platinum,Books,False,True
Travis,Nielsen,williammejia@example.com,726-741-1102,2001-07-27,"1850 Barbara Flats Suite 544
Mannborough, CA 47599",Port Kathryn,Missouri,04334,French Polynesia,2024-08-12,2025-04-29 22:37:50,50.35436229069634,42571.92452767919,Bronze,Books,True,False
Jorge,Wells,bradleyreynolds@example.org,001-970-265-8690x11038,1957-06-11,"4918 Patel Stravenue Apt. 368
Lake Peter, MO 94217",East Michele,Minnesota,67617,Slovakia (Slovak Republic),2021-10-22,2024-11-27 22:43:49,43.19515879792826,3884.3748797365856,Platinum,Sports,False,True
Heidi,Horn,jacqueline00@example.net,(791)320-0364,1981-11-23,"9322 Sanchez Underpass
Smithton, MI 36074",East Cherylfurt,Louisiana,93783,Saint Vincent and the Grenadines,2021-08-15,2025-07-16 12:35:03,27.042971772999735,7098.601918888391,Silver,Books,False,False
Steven,Glover,corey67@example.org,+1-616-572-0114x7980,1976-01-03,"55514 Richards Islands Apt. 014
North Anthonymouth, RI 79484",Marcview,New Mexico,74766,Liechtenstein,2025-06-09,2024-11-09 08:28:50,67.62227340908338,40250.67332224343,Bronze,Home & Garden,False,True
Christine,Gibbs,rebeccabrown@example.net,661-717-6867x6597,1963-12-28,"97657 Angela Lock
Payneberg, NV 71897",North Samantha,Oklahoma,87052,Botswana,2023-10-09,2025-01-05 10:49:56,85.58575890032546,48619.96268061064,Platinum,Clothing,True,False
Corey,White,websterkimberly@example.net,(763)784-8435,1982-05-31,"9369 Troy Shore Suite 117
Johnsonton, MP 90501",New Eric,Rhode Island,57172,Rwanda,2022-06-24,2025-07-15 01:23:56,71.36726161108909,2911.385929468126,Gold,Sports,False,True
Mark,Crawford,marciagarza@example.com,265.336.2859x25291,1951-09-02,"6104 Kelly Brooks
Kyletown, MI 47811",Lawsonhaven,Kentucky,28063,Kazakhstan,2021-01-30,2025-02-21 08:12:18,31.825515977877583,43283.084652674996,Gold,Food & Beverage,True,False
Richard,Sanchez,sue83@example.org,8885020199,1977-10-11,"20388 Monique Mills Suite 367
West Christopher, UT 57522",West Charles,Hawaii,78380,Canada,2025-02-18,2025-04-23 21:25:24,6.713552191217904,32515.839538766955,Platinum,Electronics,False,True
Charles,Castro,sloanbrandon@example.net,+1-438-942-1583x9502,1998-04-28,"Unit 2960 Box 5316
DPO AE 29092",West Megan,New Jersey,03201,Cocos (Keeling) Islands,2023-05-08,2025-07-20 03:58:05,84.09880849071493,23366.5456143702,Silver,Sports,False,True
Joseph,Gibson,stonemeagan@example.net,851-972-8602x311,1948-02-21,"02544 Warren Avenue Apt. 197
Jonesport, NC 16501",Lake Erika,Arizona,81397,Fiji,2023-02-14,2025-02-16 17:26:49,41.462587688207975,32898.25383476401,Silver,Beauty,False,True
Andrew,Pope,cpoole@example.org,001-862-306-8517x968,1984-12-21,"21202 Torres Village Suite 070
Yvettetown, SD 11965",Walshfurt,Delaware,96265,Dominica,2025-08-18,2025-05-20 10:41:11,90.82242873508393,28487.77331156009,Platinum,Beauty,True,True
John,Hebert,jameswhite@example.org,+1-981-936-5324x017,1956-02-19,"29674 Brian Islands
West Jose, RI 20529",Amyfurt,Tennessee,23406,Finland,2023-06-17,2024-10-24 16:02:33,61.99610813715364,6401.999973482003,Platinum,Food & Beverage,False,True
Joseph,Brandt,mccormickdiana@example.com,956-496-7219,1978-12-27,"124 James Gateway Apt. 734
Port Victor, NM 76544",North Raymond,South Carolina,30067,Peru,2023-10-07,2025-06-16 09:41:28,81.74762445532683,24390.99816924214,Gold,Beauty,True,False
Jon,Pennington,owentina@example.net,769.511.7468x6229,1987-06-17,"59412 Adam Streets
Burnettstad, KY 41535",Port Lisafort,Oregon,54188,Congo,2023-12-27,2024-11-15 17:12:53,16.383308362384632,43526.88962907979,Silver,Clothing,True,True
Eileen,Davies,fstewart@example.net,001-400-488-2926x8085,1987-09-26,"960 Kimberly Road Suite 706
Reyesmouth, WY 76150",West Bethany,Arkansas,22170,Lebanon,2024-11-26,2024-11-11 10:38:23,91.11152878681004,36591.798827327126,Bronze,Food & Beverage,True,False
Virginia,Myers,christopher17@example.com,+1-494-828-9078x11627,1951-06-28,"811 Mercado Centers
Laurenberg, IN 35555",Cunninghamfurt,New Hampshire,47195,United Kingdom,2025-07-20,2025-03-28 10:30:19,52.14119072196583,37859.93269618626,Silver,Food & Beverage,True,True
Alan,Vasquez,mollyberg@example.net,361.774.0554,2000-03-23,"152 Bradley Via Suite 449
Port Danielfurt, OK 58287",West Shane,West Virginia,84832,Brazil,2021-03-05,2025-08-01 23:35:53,72.1160876216587,19122.693217992775,Silver,Automotive,True,False
Catherine,Diaz,krystal02@example.net,001-913-418-1417x2716,2004-04-09,"345 Andrea Grove
Tylerberg, CO 54603",Ericafurt,Ohio,10049,Hong Kong,2024-11-14,2024-10-06 21:54:05,36.152398958047456,14900.061455921108,Bronze,Beauty,False,False
Robert,Jones,ramseychristopher@example.org,2158615403,1981-07-04,"29182 Michael Landing Apt. 159
Angelaview, MA 80746",East Mitchell,Washington,09398,Japan,2025-09-14,2025-03-11 09:21:24,54.17575433799611,30490.357980543115,Gold,Clothing,True,False
Brian,Caldwell,chall@example.org,822.337.2406,1970-07-12,"PSC 6547, Box 2081
APO AA 72511",Lake Ryanville,Colorado,73077,Slovakia (Slovak Republic),2025-02-25,2024-10-17 12:13:07,93.45721422954846,11008.443644539584,Silver,Electronics,False,False
Charles,Woods,batkinson@example.org,001-495-287-0990x444,1994-12-04,"85424 Ramos Rue
Leonardville, UT 79781",Smithberg,Utah,66748,Andorra,2023-02-08,2025-06-14 11:39:51,86.25727132819806,17090.302423402012,Bronze,Electronics,False,False
Michael,Stewart,davisamy@example.com,214.258.8299x447,1998-11-23,"USS Lin
FPO AE 51442",West Heatherside,Texas,59472,South Africa,2023-06-26,2024-10-28 13:22:51,49.118944969574024,22312.21005344075,Platinum,Automotive,True,False
Kimberly,Murphy,terrytran@example.org,+1-752-369-5019x38685,1999-05-27,"373 Kristy Passage
Bellstad, FL 19988",Guerrafurt,Alabama,21816,Netherlands,2021-01-23,2024-09-18 19:36:02,32.19477701018386,25669.025122518695,Bronze,Books,False,True
Christie,Hart,uoneill@example.org,(965)845-3707x29200,1958-05-28,"22259 Simon Haven Suite 666
Michelleside, NV 17652",Port Traviston,Florida,90757,Austria,2021-10-22,2025-06-29 02:03:52,27.481469961866907,13525.239150312897,Bronze,Sports,True,True
Tina,Jefferson,mariah84@example.org,+1-305-848-7898x97484,1968-02-03,"008 Brittany Squares
Cameronville, PA 37155",Port Melissaburgh,Minnesota,61195,Monaco,2022-03-02,2025-05-14 13:14:37,29.4495348609795,35097.27179756327,Silver,Clothing,False,False
Ernest,Elliott,stevenswanda@example.com,(225)700-7797,1966-02-28,"9047 Lynn Underpass
Smithside, NE 52460",Barrerabury,Kentucky,03387,Bosnia and Herzegovina,2025-04-05,2024-10-18 06:52:48,4.313265050988036,31169.693104740014,Platinum,Sports,True,True
Eric,Edwards,andrea30@example.com,(992)548-6817x683,1981-08-02,"9363 Preston Squares
North Lisa, OH 28412",South Jennifermouth,Oklahoma,53622,Madagascar,2021-06-12,2025-09-01 15:39:10,82.05663340863012,9788.014693508398,Bronze,Electronics,False,False
Victoria,Curry,njohnson@example.net,(299)323-9152,1982-11-14,"PSC 8040, Box 7851
APO AA 82423",Christianbury,California,47229,Zambia,2022-09-04,2025-05-18 20:42:48,84.93498880474982,24877.92383358303,Platinum,Food & Beverage,False,True
Kristina,Diaz,debbieramirez@example.com,001-975-489-1080x09837,1994-11-20,"PSC 1115, Box 3288
APO AE 26425",West Timothyland,Colorado,71104,Heard Island and McDonald Islands,2025-03-19,2025-07-16 12:25:53,55.884105159930144,34590.97924005004,Silver,Home & Garden,False,True
Kelly,Williams,lewischristopher@example.com,419-793-8671x966,1966-10-31,"20970 Mccormick Mountain Suite 045
Friedmanbury, AR 25597",Lake Nicoleland,Arkansas,11648,Ireland,2022-03-16,2025-03-16 19:17:03,51.20219331785422,28675.188455335185,Bronze,Beauty,False,False
Jesus,Davidson,hbarrera@example.net,408-327-0919x40181,1946-11-19,"56751 Taylor Valleys
New Linda, MN 63688",Scotthaven,New Mexico,87992,Benin,2022-05-18,2025-07-10 08:34:42,76.7305263047876,32260.90679129422,Silver,Clothing,False,False
